330,,29,VU,V˝bor ˙stavnÌ, ,14/11/1918,15/04/1920,179,0
332,,29,VZS,V˝bor z·sobovacÌ, ,14/11/1918,15/04/1920,181,0
333,,29,VZDR,V˝bor zdravotnÌ, ,14/11/1918,28/05/1919,182,0
334,,29,VZE,V˝bor zemÏdÏlsk˝, ,14/11/1918,15/04/1920,183,0
335,,29,VZEL,V˝bor ûelezniËnÌ, ,14/11/1918,28/05/1919,185,0
336,,29,VZI,V˝bor ûivnostensk˝, ,14/11/1918,15/04/1920,186,0
338,,32,K,Komunistick· strana »eskoslovenska, ,15/11/1925,25/09/1929,10,0
339,,32,L,»eskoslovensk· strana lidov·, ,15/11/1925,25/09/1929,110,0
340,,32,»SD,»eskoslovensk· soci·lnÏ-demokratick· strana dÏlnick·, ,15/11/1925,25/09/1929,111,0
341,,32,»S,»eskoslovensk· strana socialistick·, ,15/11/1925,25/09/1929,112,0
342,,32,ND,»eskoslovensk· n·rodnÌ demokracie, ,15/11/1925,25/09/1929,112,0
344,,32,HL,Slovensk· æudov· strana, ,15/11/1925,25/09/1929,114,0
345,,32,LW,Landwirte: Deutschen Gewerbepartei: Ungarischen Nationalpartei, ,15/11/1925,25/09/1929,116,0
346,,32,DSD,Deutsche sozialdemokr. Arbeiterpartei, ,15/11/1925,25/09/1929,117,0
347,,32,DNS,Deutsche national sozialistische Arbeiterpartei, ,15/11/1925,25/09/1929,118,0
348,,32,DCHS,Deutschen christlich sozialen Volkspartei, ,15/11/1925,25/09/1929,119,0
350,,33,VI,V˝bor iniciativnÌ, ,15/11/1925,25/09/1929,121,0
351,,33,VIM,V˝bor imunitnÌ, ,15/11/1925,25/09/1929,122,0
352,,33,VUP,V˝bor ˙stavnÏ-pr·vnÌ, ,15/11/1925,25/09/1929,122,0
353,,34,S,»esk· strana soci·lnÌ, ,14/11/1918,15/04/1920,105,0
354,,34,Agr,Agr·rnÌ strana, ,14/11/1918,15/04/1920,101,0
356,,34,»S,»esk· strana soci·lnÌ, ,14/11/1918,15/04/1920,106,0
357,,34,L,»eskoslovensk· strana lidov·, ,14/11/1918,15/04/1920,108,0
358,,34,»,»esk· st·topr·vnÌ demokracie, ,14/11/1918,15/04/1920,109,0
359,,34,P,»esk· strana pokrokov·, ,14/11/1918,15/04/1920,110,0
360,,34,N,N·rodnÌ strana, ,14/11/1918,15/04/1920,111,0
362,,33,VB,V˝bor brann˝, ,15/11/1925,25/09/1929,110,0
363,,33,VDVP,V˝bor pro dopravu a ve¯ejnÈ pr·ce, ,15/11/1925,25/09/1929,120,0
364,,33,VIK,V˝bor inkompatibilitnÌ, ,15/11/1925,25/09/1929,130,0
365,,33,VK,V˝bor kulturnÌ, ,15/11/1925,25/09/1929,140,0
366,,33,VZ,V˝bor zahraniËnÌ, ,16/02/1926,25/09/1929,150,0
368,,33,SV,St·l˝ v˝bor, ,15/11/1925,25/09/1929,170,0
369,,33,VV,V˝bor vyöet¯ovacÌ, ,25/02/1926,25/09/1929,10,0
370,,33,VZS,V˝bor z·sobovacÌ, ,25/02/1926,25/09/1929,10,0
371,,33,VVZ,V˝bor pro ve¯ejnÈ zdravotnictvÌ, ,25/02/1926,25/09/1929,200,0
372,,33,VZE,V˝bor zemÏdÏlsk˝, ,16/02/1926,25/09/1929,210,0
374,,33,VB,V˝bor brann˝, ,08/05/1920,14/11/1925,110,0
375,,33,VD,V˝bor dopravnÌ, ,02/06/1920,14/11/1925,120,0
376,,33,VI,V˝bor imunitnÌ, ,26/05/1920,14/11/1925,130,0
377,,33,VIN,V˝bor iniciativnÌ, ,26/05/1920,14/11/1925,140,0
378,,33,VK,V˝bor kulturnÌ, ,02/06/1920,14/11/1925,150,0
380,,33,VR,V˝bor rozpoËtov˝, ,26/05/1920,14/11/1925,170,0
381,,33,VS,V˝bor socialisaËnÌ, ,08/06/1920,14/11/1925,180,0
382,,33,VSP,V˝bor soci·lnÏ-politick˝, ,08/06/1920,20/10/1921,190,0
383,,33,SV,St·l˝ v˝bor, ,07/06/1920,14/11/1925,500,0
384,,33,VSV,V˝bor ku prozkoum·nÌ zpr·vy o Ëinnosti St·lÈho v˝boru, ,26/10/1920,14/11/1925,200,0
386,,33,V⁄,V˝bor ˙stavnÌ, ,08/06/1920,20/10/1921,220,0
387,,33,V⁄P,V˝bor ˙stavnÏ-pr·vnÌ, ,20/10/1921,14/11/1925,230,0
388,,33,VV,V˝bor vyöet¯ovacÌ, ,10/07/1920,14/11/1925,240,0
389,,33,VZS,V˝bor z·sobovacÌ, ,08/06/1920,14/11/1925,250,0
390,,33,VZDR,V˝bor zdravotnick˝, ,19/06/1920,14/11/1925,260,0
392,,33,VéPO,V˝bor pro z·leûitosti ûivnostÌ: pr˘myslu a obchodu, ,08/06/1920,14/11/1925,280,0
393,,33,VZ,V˝bor zahraniËnÌ, ,02/06/1920,14/11/1925,245,0
394,,35,⁄K,⁄sporn· komise, ,21/10/1921,14/11/1925,600,0
395,,35,KKDMPM,Komise pro kontrolu d·vky z majetku a p¯Ìr˘stku na majetku, ,15/12/1920,14/11/1925,590,0
396,,33,VB,V˝bor brann˝, ,08/01/1930,18/05/1935,110,0
398,,33,VIN,V˝bor iniciativnÌ, ,13/12/1929,18/05/1935,130,0
399,,33,VIK,V˝bor inkompatibilitnÌ, ,08/01/1930,18/05/1935,140,0
400,,35,KDMDPM,KontrolnÌ komise NS pro d·vku z majetku a d·vku z p¯Ìr˘stku na majetku, ,15/01/1930,18/05/1935,590,0
401,,33,VK,V˝bor kulturnÌ, ,08/01/1930,18/05/1935,150,0
402,,35,⁄K,ParlamentnÌ ˙sporn· a kontrolnÌ komise, ,03/02/1933,18/05/1935,600,0
404,,33,VSP,V˝bor soci·lnÏ-politick˝, ,09/01/1930,18/05/1935,170,0
405,,33,SV,St·l˝ v˝bor, ,24/01/1930,18/05/1935,500,0
406,,33,VTD,V˝bor technicko-dopravnÌ, ,08/01/1930,18/05/1935,180,0
407,,33,V⁄P,V˝bor ˙stavnÏ-pr·vnÌ, ,17/12/1929,18/05/1935,190,0
408,,33,VV,V˝bor vyöet¯ovacÌ, ,06/03/1931,18/05/1935,200,0
410,,33,VZS,V˝bor z·sobovacÌ, ,08/01/1930,18/05/1935,220,0
411,,33,VZDR,V˝bor zdravotnick˝, ,08/01/1930,18/05/1935,230,0
412,,33,VZE,V˝bor zemÏdÏlsk˝, ,17/12/1929,18/05/1935,240,0
413,,33,VéO,V˝bor ûivnostensko-obchodnÌ, ,17/12/1929,18/05/1935,250,0
414,,29,VD,V˝bor dopravnÌ, ,28/05/1919,15/04/1920,210,0
433,0,40,LRV,LegislativnÌ rada vl·dy,The Legislative Council of the Government of the Czech Republic,02/01/1998,,,0
417,0,18,PR,Prezident republiky, The President of the Republic,20/01/1998,,,1
418,0,15,FNM,Fond n·rodnÌho majetku »eskÈ republiky, ,01/01/1993,01/01/2006,,0
419,0,15,PF,Pozemkov˝ fond »eskÈ republiky, The Land Fund of the Czech Republic,01/01/1993,30/11/2011,,0
420,0,15,RSFK »R,Rada St·tnÌho fondu kultury »eskÈ republiky, The Council of the State Cultural Fund of the Czech Republic,01/01/1993,,,0
422,0,15,NK⁄,NejvyööÌ kontrolnÌ ˙¯ad, The Supreme Audit Office of the Czech Republic,01/07/1993,,,1
423,0,15,⁄VOP,⁄¯ad Ve¯ejnÈho ochr·nce pr·v,The Office of the Public Defender of Rights (Ombudsman) of the Czech Republic,28/02/2000,,,1
424,0,15,R»T,Rada »eskÈ televize,The Czech Television Council,01/01/1992,25/01/2001,,0
425,0,15,R»R,Rada »eskÈho rozhlasu, The Czech Radio Council,01/01/1992,,,0
426,0,15,RRTV,Rada pro rozhlasovÈ a televiznÌ vysÌl·nÌ, The Council for Radio and Television Broadcasting,09/07/1994,,,0
428,0,15,R»TK,Rada »eskÈ tiskovÈ kancel·¯e, The Czech News Agency Council,01/01/1993,,,0
429,0,15,VFDM,V˝bor Fondu dÏtÌ a ml·deûe, ,01/01/1994,01/12/2000,,1
430,0,15,VZP »R,Vöeobecn· zdravotnÌ pojiöùovna,The General Health Insurance Company of the Czech Republic,01/01/1992,30/11/2011,,1
434,418,41,PFNM,PrezÌdium Fondu n·rodnÌho majetku »eskÈ republiky,,01/01/1993,01/01/2006,,1
435,418,42,DRFNM,DozorËÌ rada Fondu n·rodnÌho majetku »eskÈ republiky,,01/01/1993,01/01/2006,,0
1110,171,1,KDU-»SL,Poslaneck˝ klub K¯esùanskÈ a demokratickÈ unie-»eskoslovenskÈ strany lidovÈ,Political Group of the Christian and Democratic Union - Czechoslovak People's Party,31/10/2013,,70,0
946,803,13,BIH,Bosna a Hercegovina,,26/03/2009,03/06/2010,,0
1111,171,1,⁄svit,Poslaneck˝ klub ⁄svit - N·rodnÌ Koalice,Political group of Usvit - Narodni Koalice,05/11/2013,,80,0
438,430,45,SRVZP,Spr·vnÌ rada VZP,The Board of Directors of the General Health Insurance Company of the Czech Republic,01/01/1992,,,1
439,430,42,DZVZP,DozorËÌ rada VZP,The Supervisory Board of the General Health Insurance Company of the Czech Republic,01/01/1992,01/01/2001,,1
440,419,41,PPF»R,PrezÌdium PozemkovÈho fondu »eskÈ republiky,The Presidium of the Land Fund of the Czech Republic,01/01/1993,31/12/2009,,1
1,165,1,»MSS,Poslaneck˝ klub »eskomoravskÈ strany st¯edu,Czech & Moravian Central Union,15/02/1994,27/12/1994,,0
7,165,1,KDS1,Poslaneck˝ klub K¯esùansko demokratickÈ strany I.,Christian Democratic Party I.,03/05/1995,11/09/1995,,0
13,165,1,Neza¯az,Neza¯azenÌ,Unclassified Deputies,19/01/1993,06/06/1996,,0
19,0,2,SKBIS,St·l· komise pro kontrolu Ëinnosti BIS,Perm. Comm. for oversight of the Security Information Service activiti,08/07/1993,06/06/1996,,0
25,0,2,VKNZ,Vyö. komise Norbert: Z·sah a Vlna, ,24/03/1993,06/06/1996,,0
31,0,3,RV,RozpoËtov˝ v˝bor,Budget Committee,06/06/1992,06/06/1996,,0
37,0,3,ZAV,ZahraniËnÌ v˝bor,Committee for Foreign Affairs,06/06/1992,06/06/1996,,0
43,166,1,Neza¯az,Neza¯azenÌ,Unclassified Deputies,19/12/1996,19/06/1998,,0
49,167,1,KDU-»SL,Poslaneck˝ klub K¯esùanskÈ a demokratickÈ unie - »eskoslovenskÈ strany lidovÈ,Political group Christian Democratic Union - Czechoslovak People's Party,25/06/1998,20/06/2002,20,0
55,0,2,SKBIS,St·l· komise pro kontrolu Ëinnosti BIS,Perm. Comm. for oversight of the Security Information Service activities,25/07/1996,19/06/1998,,0
61,0,2,VKPK,Vyöet¯ovacÌ komise POLDI Kladno,Investigative Commission for Poldi Kladno,08/10/1996,19/06/1998,,0
67,0,2,SKPO,St·l· komise pro kontrolu pouûitÌ operativnÌ techniky Policie »R,Permanent Commission for oversight of the employment of Operational Technique of Police of CR,24/07/1998,20/06/2002,,0
73,0,3,RV,RozpoËtov˝ v˝bor,Budget Committee,02/07/1996,19/06/1998,,0
79,0,3,ZAV,ZahraniËnÌ v˝bor,Committee for Foreign Affairs,02/07/1996,19/06/1998,,0
85,0,3,RV,RozpoËtov˝ v˝bor,Budget Committee,22/07/1998,20/06/2002,,0
91,0,3,VVVKM,V˝bor pro vÏdu: vzdÏl·nÌ: kulturu: ml·deû a tÏlov˝chovu,Committee for Science: Education: Culture: Youth and Sport,22/07/1998,20/06/2002,,0
97,91,4,VVS,Podv˝bor pro vÏdu a vysokÈ ökoly,Subcommittee for Science and Higher Education Schools,16/09/1998,20/06/2002,,0
103,81,4,PS,Podv˝bor pro pr˘mysl a stavebnictvÌ,Subcommittee for Industry and Construction,19/08/1998,20/06/2002,,0
109,91,4,KU,Podv˝bor pro kulturu,Subcommittee for Culture,16/09/1998,20/06/2002,,0
115,90,4,éP,Podv˝bor pro ochranu ûivotnÌho prost¯edÌ a krajiny,Subcommittee for the Protection of the Environment and Country,23/09/1998,20/06/2002,,0
121,89,4,ROD,Podv˝bor pro rovnÈ p¯Ìleûitosti a ot·zky rodiny,Subcommittee for Equal Opportunities and Family Questions,23/09/1998,20/06/2002,,0
127,88,4,ZS,Podv˝bor pro zpravodajskÈ sluûby,Subcommittee for Reporting Services,30/09/1998,20/06/2002,,0
133,0,7,RE,St·l· delegace Parlamentu do ParlamentnÌho shrom·ûdÏnÌ Rady Evropy,Permanent Delegation to the Parliament. Assembly of the Council of Europe,04/07/1996,19/06/1998,,0
139,0,7,SI,St·l· delegace Parlamentu do St¯edoevropskÈ iniciativy,Permanent Delegation to the Central European Initiative,04/07/1996,19/06/1998,,0
145,0,7,ZEU,St·l· delegace Parlamentu do Shrom·ûdÏnÌ Z·padoevropskÈ unie,Permanent Delegation to the Assembly of the Western European Union,16/10/1998,20/06/2002,,0
151,0,6,KDU-»SL,K¯esùansk· a demokratick· unie - »eskoslovensk· strana lidov·,Christian Democratic Union - Czechoslovak People's Party,01/01/1900,,,0
157,0,8,JM,Jihomoravsk˝,Southern Moravia,01/01/1990,,70,0
163,0,8,VC,V˝chodoËesk˝,Eastern Bohemia,01/01/1990,,50,0
749,0,6,SZ,Strana zelen˝ch,Green Party,01/01/2006,,,0
169,0,11,PSP5,Poslaneck· snÏmovna,Chamber of Deputies,03/06/2006,03/06/2010,,0
175,144,13,ASEAN,ASEAN,countries of ASEAN,04/02/1999,20/06/2002,,0
181,144,13,KYPR,Kypr, Cyprus,11/02/1999,20/06/2002,,0
187,144,13,PORT,Portugalsko, Portugal,10/02/1999,20/06/2002,,0
193,144,13,äV…D,ävÈdsko, Sweden,10/02/1999,20/06/2002,,0
199,144,13,ITAL,It·lie,Italy,01/04/1999,20/06/2002,,0
205,144,13,TUN,Tunisko, Tunisia,01/04/1999,20/06/2002,,0
211,144,13,A-NZ,Austr·lie a Nov˝ ZÈland,Australia and New Zealand,19/05/1999,20/06/2002,,0
217,144,13,ALB,Alb·nie,Albania,21/05/1999,20/06/2002,,0
223,144,13,Belarus,BÏlorusko,Belarus,01/07/1999,20/06/2002,,0
252,0,20,CNR7,»esk· n·rodnÌ rada,Czech National Council,06/06/1992,31/12/1992,20,0
257,0,55,FSSN,SnÏmovna n·rod˘, ,07/06/1990,04/06/1992,202,0
263,0,22,FSSS,Feder·lnÌ shrom·ûdÏnÌ,Federal Assembly,24/05/1986,05/06/1990,25,0
270,0,31,FSSN,SnÏmovna n·rod˘, ,23/10/1976,05/06/1981,,0
276,0,22,FSSS,Feder·lnÌ shrom·ûdÏnÌ,Federal Assembly,27/11/1971,21/10/1976,25,0
283,0,23,NSCS,N·rodnÌ shrom·ûdÏnÌ,National Assembly,12/06/1960,13/06/1964,,0
289,0,24,NSPS,Poslaneck· snÏmovna,Chamber of Deputies,19/05/1935,21/03/1939,,0
301,144,13,FFONIE,Frankofonie,Francophonie,19/11/1999,20/06/2002,,0
307,,29,VM,V˝bor mÌrov˝, ,14/11/1918,28/05/1919,155,0
313,,29,VJR,V˝bor pro jednacÌ ¯·d, ,14/11/1918,15/04/1920,161,0
319,,29,VUHSPL,V˝bor pro ˙pravu hosp. a soci·lnÌch pomÏr˘ legion·¯˘ a jich rodin, ,14/11/1918,15/04/1920,167,0
325,,29,VR,V˝bor rozpoËtov˝, ,14/11/1918,15/04/1920,174,0
331,,29,VZ,V˝bor zahraniËnÌ, ,14/11/1918,15/04/1920,180,0
337,,32,REP,Republik·nsk· strana zemÏdÏlskÈho a malorolnickÈho lidu, ,15/11/1925,25/09/1929,109,0
343,,32,é,»eskoslovensk· ûivnostensko-obchodnickÈ strana st¯edostavovsk·, ,15/11/1925,25/09/1929,113,0
349,,33,VR,V˝bor rozpoËtov˝, ,15/11/1925,25/09/1929,120,0
355,,34,»SD,»eskoslovensk· soc. demokratick· strana dÏlnick·, ,14/11/1918,15/04/1920,102,0
361,,29,VV,V˝bor vyöet¯ovacÌ, ,14/11/1918,15/04/1920,190,0
367,,33,VSP,V˝bor soci·lnÏ-politick˝, ,15/11/1925,25/09/1929,160,0
373,,33,VPéO,V˝bor pro z·leûitosti pr˘myslu: ûivnostÌ a obchodu, ,16/02/1926,25/09/1929,10,0
379,,33,VP,V˝bor pr·vnÌ, ,08/06/1920,20/10/1921,160,0
385,,33,VSZ,V˝bor st·tnÏ-z¯Ìzeneck˝, ,08/06/1920,20/10/1921,210,0
397,,33,VI,V˝bor imunitnÌ, ,13/12/1929,18/05/1935,120,0
403,,33,VR,V˝bor rozpoËtov˝, ,13/12/1929,18/05/1935,160,0
409,,33,VZ,V˝bor zahraniËnÌ, ,17/12/1929,18/05/1935,210,0
415,,34,Sl,Slovensk˝ klub, ,14/11/1918,15/04/1920,120,0
421,0,15,RSFKIN,Rada St·tnÌho fondu pro podporu a rozvoj ËeskÈ kinematografie, The Council of the State Fund for the Support and Development of Czech Cinematography,01/01/1993,04/04/2015,,0
427,0,15,KR GA,KontrolnÌ rada GrantovÈ agentury, The Supervisory Board of the Czech Science Foundation,21/05/1997,,,0
441,0,42,DRPF,DozorËÌ rada PozemkovÈho fondu »eskÈ republiky,The Supervisory Board of the Land Fund of the Czech Republic,01/01/1993,01/01/2013,,0
442,,24,S1,Sen·t,Senate,25/04/1920,14/11/1925,2,0
443,,24,S2,Sen·t,Senate,15/11/1925,25/09/1929,2,0
444,,24,S3,Sen·t,Senate,27/10/1929,18/05/1935,,0
445,,24,S4,Sen·t,Senate,19/05/1935,21/03/1939,,0
446,,57,PFS,P¯edsednictvo Feder·lnÌho shrom·ûdÏnÌ, ,07/06/1990,04/06/1992,20,0
1112,171,1,TOP09-S,Poslaneck˝ klub TOP 09 a StarostovÈ,Political group TOP 09 a StarostovÈ,31/10/2013,,50,0
1113,0,15,RUSTR,Rada ⁄stavu pro studium totalitnÌch reûim˘, ,01/08/2007,,,1
449,0,2,DKDR,DoËasn· komise pro d˘chodovou reformu,Temporary commission for pensionary reformation,30/05/2000,31/12/2001,,0
1115,171,3,MIV,Mand·tov˝ a imunitnÌ v˝bor,	Mandate and Immunity Committee,25/11/2013,,,0
1116,171,2,VK,VolebnÌ komise,	Electoral Commission of the Chamber of Deputies,21/11/2013,,,0
1117,171,3,PV,PetiËnÌ v˝bor,	Committee on Petitions,27/11/2013,,,0
1118,171,3,RV,RozpoËtov˝ v˝bor,	Committee on the Budget,27/11/2013,,,0
1119,171,3,KV,KontrolnÌ v˝bor,	Committee on Budgetary Control,27/11/2013,,,0
1120,171,3,ORGV,OrganizaËnÌ v˝bor,	Steering Committee,27/11/2013,,,0
1121,171,3,VOV,VolebnÌ v˝bor,	Electoral Committee,27/11/2013,,,0
1122,171,3,VEZ,V˝bor pro evropskÈ z·leûitosti,	Committee on European Affairs,27/11/2013,,,0
1123,171,3,HV,Hospod·¯sk˝ v˝bor,	Committee on Economic Affairs,27/11/2013,,,0
1124,171,3,UPV,⁄stavnÏ pr·vnÌ v˝bor,	Committee on Constitutional and Legal Affairs,27/11/2013,,,0
1125,171,3,VO,V˝bor pro obranu,	Committee on Defence,27/11/2013,,,0
1126,171,3,VB,V˝bor pro bezpeËnost,	Committee on Security,27/11/2013,,,0
1127,171,3,VSP,V˝bor pro soci·lnÌ politiku,	Committee on Social Policy,27/11/2013,,,0
1128,171,3,VZ,V˝bor pro zdravotnictvÌ,Committee on Health Care,27/11/2013,,,0
1129,171,3,VVVKM,V˝bor pro vÏdu: vzdÏl·nÌ: kulturu: ml·deû a tÏlov˝chovu,	Committee on Science: Education: Culture: Youth and Sport,27/11/2013,,,0
1130,171,3,VSR,V˝bor pro ve¯ejnou spr·vu a region·lnÌ rozvoj,	Committee on Public Administration and Regional Development,27/11/2013,,,0
1131,171,3,VZP,V˝bor pro ûivotnÌ prost¯edÌ,	Committee on Environment,27/11/2013,,,0
1132,171,3,ZAV,ZahraniËnÌ v˝bor,	Committee on Foreign Affairs,27/11/2013,,,0
1133,171,3,ZEV,ZemÏdÏlsk˝ v˝bor,	Committee on Agriculture,27/11/2013,,,0
1134,171,2,RRPNM,St·l· komise pro rodinu: rovnÈ p¯Ìleûitosti a n·rodnostnÌ menöiny,	Permanent Commission on Family Issues: Equal Opportunities and Minorities,10/12/2013,,,0
1135,171,2,SKBIS,St·l· komise pro kontrolu Ëinnosti BezpeËnostnÌ informaËnÌ sluûby,	Permanent Commission on Oversight over the work of the Security Information Service,10/12/2013,,,0
1136,171,2,SKGIBS,St·l· komise pro kontrolu Ëinnosti Gener·lnÌ inspekce bezpeËnostnÌch sbor˘, ,10/12/2013,,,0
1137,171,2,SKNBU,St·l· komise pro kontrolu Ëinnosti N·rodnÌho bezpeËnostnÌho ˙¯adu, ,10/12/2013,,,0
1138,171,2,SKVZ,St·l· komise pro kontrolu Ëinnosti VojenskÈho zpravodajstvÌ,Permanent Commission on Oversight over the work of Military Intelligence,10/12/2013,,,0
1139,171,2,SKKPO,St·l· komise pro kontrolu pouûitÌ odposlechu a z·znamu telekomunikaËnÌho provozu: pouûitÌ sledov·nÌ osob a vÏcÌ a ruöenÌ provozu elektronick˝ch komunikacÌ, ,10/12/2013,,,0
476,0,42,DRSFDI,DozorËÌ rada St·tnÌho fondu dopravnÌ infrastruktury, The Supervisory Board of the State Fund of Transport Infrastructure,27/06/2000,,,0
481,0,42,DR SFRB,DozorËÌ rada St·tnÌho fondu rozvoje bydlenÌ,The Supervisory Board of the State Fund for Housing Development,21/07/2000,,,0
478,167,2,VK IPB,Vyöet¯ovacÌ komise pro objasnÏnÌ rozhodov·nÌ st·tu v IPB, ,04/07/2000,30/06/2001,,0
479,0,2,SKBA,St·l· komise pro bankovnictvÌ,Permanent Commission for Banking,04/07/2000,20/06/2002,,0
480,0,42,DR SZIF,DozorËÌ rada St·tnÌho zemÏdÏlskÈho intervenËnÌho fondu,The Supervisory Board of the State Agricultural Intervention Fund,19/07/2000,,,1
483,,67,»SL,»eskoslovensk· strana lidov·, ,07/06/1990,04/06/1992,10,
484,,67,B,Neza¯azenÌ, ,07/06/1990,04/06/1992,20,
485,,67,ESW,MaÔarskÈ kresùanko-demokratickÈ hnutie, ,07/06/1990,04/06/1992,30,
486,,67,HSD-SMS,HnutÌ za samospr·vnou demokracii - SpoleËnost pro Moravu a Slezsko, ,07/06/1990,04/06/1992,40,
487,,67,KDH,Kresùansko-demokratickÈ hnutie, ,07/06/1990,04/06/1992,50,
488,,67,KDS,K¯esùansko-demokratick· strana, ,07/06/1990,04/06/1992,70,
489,,67,KS»S,Komunistick· strana »eskoslovenska, ,07/06/1990,04/06/1992,80,
490,,67,KSD,Klub soci·lnÌch demokrat˘, ,07/06/1990,04/06/1992,90,
491,,68,B,Neza¯azenÌ, ,07/06/1990,04/06/1992,10,
492,,68,ESW,MaÔarskÈ kresùansko-demokratickÈ hnutie, ,07/06/1990,04/06/1992,20,
493,,68,HSD,HnutÌ za samospr·vnou demokracii, ,07/06/1990,04/06/1992,30,
494,,68,HSD-II,HnutÌ za samospr·vnou demokracii - II, ,07/06/1990,04/06/1992,40,
495,,68,HSD-I,HnutÌ za samospr·vnou demokracii - I, ,07/06/1990,04/06/1992,50,
496,,68,HSD-SMS,HnutÌ za samospr·vnou demokracii - SpoleËnost pro Moravu a Slezsko, ,07/06/1990,04/06/1992,60,
497,,68,HZDS,Hnutie za demokratickÈ Slovensko, ,07/06/1990,04/06/1992,70,
498,,68,KDH,Kresùansko-demokratickÈ hnutie, ,07/06/1990,04/06/1992,80,
499,,68,KDS-LDS,K¯esùansko-demokratick· strana - Liber·lnÏ demokratick· strana, ,07/06/1990,04/06/1992,90,
500,,68,KDU,K¯esùansk· a demokratick· unie, ,07/06/1990,04/06/1992,100,
501,,68,KDU-KDS,K¯esùansk· a demokratick· unie - K¯esùansko-demokratick· strana, ,07/06/1990,04/06/1992,110,
502,,68,KDU-»SL,K¯esùansk· a demokratick· unie - »eskoslovensk· strana lidov·, ,07/06/1990,04/06/1992,120,
503,,68,KS-SDL,Strana demokratickej æavice, ,07/06/1990,04/06/1992,130,
504,,68,KS»S,Komunistick· strana »eskoslovenska, ,07/06/1990,04/06/1992,140,
505,,68,KS»M,Komunistick· strana »ech a Moravy, ,07/06/1990,04/06/1992,150,
506,,68,MKDH,MaÔarskÈ kresùansko-demokratickÈ hnutie, ,07/06/1990,04/06/1992,160,
507,,68,MKDH-CO,Coexistencia, ,07/06/1990,04/06/1992,170,
508,,68,NOF,Nez·vislÌ poslanci ObËanskÈho fÛra, ,07/06/1990,04/06/1992,180,
509,,68,ODA,ObËansk· demokratick· aliance, ,07/06/1990,04/06/1992,190,
510,,68,ODS,ObËansk· demokratick· strana, ,07/06/1990,04/06/1992,200,
511,,68,OD⁄-VPN,ObËianska demokratick· ˙nia - Verejnost proti n·siliu, ,07/06/1990,04/06/1992,210,
512,,68,OF,ObËanskÈ fÛrum, ,07/06/1990,04/06/1992,220,
513,,68,LDS,Liber·lnÏ demokratick· strana, ,07/06/1990,04/06/1992,230,
514,,68,ROI,Romsk· obËansk· iniciativa, ,07/06/1990,04/06/1992,240,
515,,68,OH,ObËanskÈ hnutÌ, ,07/06/1990,04/06/1992,250,
516,,68,SDO,Klub Soci·lnÏ demokratickÈ orientace, ,07/06/1990,04/06/1992,260,
517,,68,SNS,Slovensk· n·rodn· strana, ,07/06/1990,04/06/1992,270,
518,,68,MNI,MaÔarsk· nez·visl· iniciativa, ,07/06/1990,04/06/1992,280,
519,,68,SDº,Strana demokratickej æavice, ,07/06/1990,04/06/1992,290,
520,,68,VPN,Verejnost proti n·siliu, ,07/06/1990,04/06/1992,300,
521,,68,SKDH,SKDH, ,07/06/1990,04/06/1992,310,
522,0,2,DK OVT,DoËasn· komise pro ot·zky vnit¯nÌho trhu,Temporary commission for internal market matters,24/10/2000,20/06/2002,,0
523,,68,OD⁄,ObËianska demokratick· ˙nia, ,07/06/1990,04/06/1992,320,
524,,68,ASD,ASD, ,07/06/1990,04/06/1992,330,
525,,68,MLS,MLS, ,07/06/1990,04/06/1992,340,
526,,68,KAN,KAN, ,07/06/1990,04/06/1992,350,
527,,68,KNPS,KNPS, ,07/06/1990,04/06/1992,360,
528,,68,S»PéP,S»PéP, ,07/06/1990,04/06/1992,370,
529,,68,MKDMESW,MKDMESWS, ,06/06/1992,31/12/1992,100,
530,,68,ODS-KDS,ODS-KDS, ,06/06/1992,31/12/1992,110,
531,,68,HZDS,HZDS, ,06/06/1992,31/12/1992,130,
532,,68,SNS,SNS, ,06/06/1992,31/12/1992,140,
533,,68,LSU,LSU, ,06/06/1992,31/12/1992,150,
534,,68,KDH,KDH, ,06/06/1992,31/12/1992,1600,
535,,68,B,Neza¯azenÌ, ,06/06/1992,31/12/1992,170,
536,,68,LB,Lev˝ blok, ,06/06/1992,31/12/1992,180,
537,,68,SDº,SDº, ,06/06/1992,31/12/1992,190,
538,,68,SDSS,SDSS, ,06/06/1992,31/12/1992,200,
539,,68,KDU-»SL,KDU-»SL, ,06/06/1992,31/12/1992,210,
540,,68,»SSD,»SSD, ,06/06/1992,31/12/1992,220,
541,,68,SPR-RS»,SPR-RS», ,06/06/1992,31/12/1992,230,
727,168,1,Neza¯az,Neza¯azenÌ,Unclassified Deputies,14/10/2003,15/06/2006,1006,0
732,0,79,SE04,Sen·t,Senate,04/12/2002,14/12/2004,,0
733,612,4,PPK,Podv˝bor pro problematiku korupce, ,01/10/2003,15/06/2006,,0
734,606,4,PVLK,Podv˝bor pro letectvÌ a kosmonautiku, ,26/01/2005,15/06/2006,,0
735,649,13,TURK,Turecko,Czech Republic - Turkey Inter-Parliamentary Group,10/02/2005,15/06/2006,,0
736,649,13,VIET,Vietnam,Czech Republic - Vietnam Inter-Parliamentary Group,10/02/2005,15/06/2006,,0
737,611,4,Pisigik,Podv˝bor pro informaËnÌ spoleËnost: informaËnÌ gramotnost a informaËnÌ a komunikaËnÌ technologie,,02/03/2005,15/06/2006,,0
