3417,,Půček,Zdeněk,,01/01/1900,M,,
3418,,Púčik,Jozef,,01/01/1900,M,,
3419,RSDr.,Pudil,Václav, ,30/12/1942,M,,
3420, ,Puchmeltr,Josef, ,11/01/1928,M,,
3421,,Puchmeltr,Jozef,,01/01/1900,M,,
3422,JUDr.,Púll,Ján, ,02/07/1914,M,,
3423,,Půlpán,Josef,,01/01/1900,M,,
3424, ,Pundová,Marie, ,29/03/1949,Ž,,
3425, ,Purkyňová,Eliška, ,16/11/1868,Ž,,
3426,,Puskáš,Gregor,,01/01/1900,M,,
3427, ,Puškáš,Gregor, ,24/02/1934,M,,
3428, ,Puterková-Najmanová,Veronika, ,22/02/1944,Ž,,
3429, ,Pytlík,Rudolf, ,06/08/1911,M,,
3430, ,Rabas,Václav, ,14/08/1933,M,,
3431, ,Rábel,Jan, ,17/03/1934,M,,
3432,PaeDr.,Rácz,Oliver, ,21/01/1918,M,,
3433,RSDr.,Rada,Zdeněk, ,25/06/1938,M,,
3434,JUDr.,Radda,Emerich, ,17/04/1882,M,,
3435, ,Rainerová,Jiřina, ,01/08/1921,Ž,,
3436,Ing.,Rajčan,Miloslav, ,06/11/1949,M,,
3437, ,Rajczsy,Láslzó, ,09/03/1950,M,,
3438, ,Rajnič,Alojz, ,12/07/1939,M,,
3439, ,Rajtora,Jaromír, ,14/12/1905,M,,
3440, ,Rákócziová,Mária, ,10/02/1949,Ž,,
3441,MUDr.,Rakús,Alojz, ,14/05/1947,M,,
3442, ,Rambousek,František, ,01/04/1886,M,,14/09/1931
3443,MUDr.,Rambousek,Jan, ,20/07/1954,M,,
3444, ,Randík,Jiří, ,26/11/1928,M,,
3445,,Rapoš,Pavel,,01/01/1900,M,,
3446,prof.Ing.,Rapoš,Pavol,CSc.,22/02/1927,M,,
3447, ,Rašev,Peter, ,06/08/1952,M,,
3448,JUDr.,Rašín,Alois, ,18/10/1867,M,,18/02/1923
3449,JUDr.,Rašín,Ladislav, ,22/06/1900,M,,
3450, ,Rašín,Rastislav, ,11/03/1952,M,,
3451, ,Ratiborský,Tomáš, ,04/10/1953,M,,
3452,JUDr.,Ravasz,Viktor, ,05/05/1887,M,,12/09/1957
3453,Ing.,Rázl,Stanislav, ,13/04/1920,M,,
3454, ,Rázus,Martin, ,18/10/1888,M,,08/08/1937
3455, ,Rebš,Václav, ,08/08/1869,M,,
3456,prom. práv,Reček,Petr, ,19/09/1959,M,,
3457, ,Rečková,Jarmila, ,09/03/1936,Ž,,
3458,,Reczes,Alexandr,,01/01/1900,M,,
3459, ,Regulyová,Terezia, ,06/08/1926,Ž,,
3460,MUDr.,Rehák,Gejza, ,18/10/1881,M,,08/03/1940
3461,Ing.,Rehák,Milan, ,09/09/1947,M,,
3462, ,Řeháková,Marie, ,07/12/1941,Ž,,
3463, ,Řehořek,Jindřich, ,12/06/1927,M,,
3464,JUDr.,Řehulka,Jaroslav, ,31/12/1886,M,,
3465, ,Rechcígl,Miloslav, ,13/05/1904,M,,27/05/1973
3466,Ing.,Reiman,Milan, ,28/05/1906,M,,
3467, ,Reinberg,Václav, ,15/09/1935,M,,
3468, ,Reis,Josef, ,09/02/1915,M,,21/09/1974
3469, ,Reisz,Julius, ,10/08/1880,M,,
3470, ,Reitmajer,Josef, ,11/11/1919,M,,
3471, ,Rejhon,Rudolf, ,17/04/1915,M,,
3472, ,Rejnart,Václav, ,25/03/1915,M,,
3473,genpor.,Remek,Jozef, ,29/04/1927,M,,
3474, ,Remeš,Antonín, ,18/12/1876,M,,
3475, ,Removčík,Pavol, ,15/11/1936,M,,
3476,,Renczes,Alexander,,01/01/1900,M,,
3477,,Renczés,Alexander,,01/01/1900,M,,
3478,JUDr.,Rendek,Ignác, ,11/01/1920,M,,
3479,Ing.,Repaský,Ján, ,17/04/1937,M,,
3480, ,Repka,Ján, ,11/10/1899,M,,24/05/1975
3481, ,Řepka,Josef, ,29/03/1932,M,,
3482, ,Retkes,Ľudovít, ,16/04/1919,M,,
3483, ,Révay,Julian, ,26/07/1899,M,,
3484, ,Řezáčová,Oldřiška, ,01/02/1921,Ž,,
3485, ,Režná-Václavíková,Ludmila, ,02/08/1906,Ž,,
3486, ,Řezníček,František, ,11/05/1915,M,,
3487, ,Řezníčková,Františka, ,29/03/1910,Ž,,
3488, ,Řičánková,Anděla, ,05/04/1946,Ž,,
3489, ,Řičář,Karel, ,23/10/1900,M,,
3490, ,Řídká,Zdeňka, ,05/05/1926,Ž,,
3491, ,Ridziková,Mária, ,29/07/1943,Ž,,
3492, ,Riedl,Karel, ,07/01/1882,M,,
3493,RSDr.,Rigo,Emil, ,11/02/1926,M,,
3494, ,Říha,Václav, ,17/09/1901,M,,
3495, ,Říhová,Emílie, ,10/05/1946,Ž,24/05/1986,
3496, ,Richtarčíková,Michaela, ,20/05/1927,Ž,,
3497, ,Richter,Ferdinand, ,14/05/1885,M,,27/09/1950
3498, ,Richter,Kamil, ,16/06/1921,M,,
3499,Ing.,Richter,Miroslav,CSc.,09/04/1956,M,,
3500,Ing.,Richter,Wolfgang, ,14/06/1901,M,,
3501,Ing.,Richterek,Richard, ,11/02/1942,M,,
3502, ,Richtrová,Jiřina, ,26/02/1932,Ž,,
3503,akad.,Říman,Josef, ,30/01/1925,M,,
3504,Ing.,Říman,Rudolf, ,25/03/1939,M,,
3505,PhDr.,Ripka,Hubert, ,26/07/1895,M,,07/01/1958
3506,PhDr.,Riško,Ján, ,06/02/1930,M,,
3507, ,Rjevaj,Andrej, ,23/10/1899,M,,15/12/1931
3508, ,Roba,Ondrej, ,16/02/1899,M,,
3509,PhDr.,Roček,Miroslav, ,01/01/1943,M,,
3510, ,Ročňáková,Araula, ,02/09/1951,Ž,,
3511, ,Rodovský,Bohuš, ,27/12/1874,M,,
3512,Ing.,Rodr,Zdeněk, ,04/03/1937,M,,
3513,JUDr.,Roháľ-Iľkiv,Ivan, ,16/02/1917,M,,
3514, ,Rohlenová,Růžena, ,21/05/1929,Ž,,
3515,Ing.: doc.,Rohlíček,Rudolf, ,14/07/1929,M,,
3516, ,Rolek,Bohumil, ,09/01/1903,M,,
3517,JUDr.,Rolíček,Rudolf, ,12/07/1877,M,,
3518,JUDr.,Roman,Ladislav, ,06/01/1948,M,,
3519, ,Romančík,Emanuel, ,17/12/1922,M,,
3520,Ing.,Ropek,Radomil, ,27/02/1928,M,,
3521,Ing.:prof:,Rosa,Jozef,DrSc.,23/02/1916,M,,
3522, ,Rosenkranc,Bohuslav, ,06/01/1870,M,,
3523,JUDr.,Rosche,Alfred, ,02/08/1884,M,,
3524, ,Roscher,Anton, ,03/05/1877,M,,
3525,RNDr.prof.,Rosický,Bohumír,DrSc.PhMr.,18/04/1922,M,,
3526, ,Rösler,Josef, ,15/04/1901,M,,
3527, ,Rosolová,Josefa, ,17/03/1882,Ž,,
3528,,Rössler,Artur,,01/01/1900,M,,
3529, ,Rota,Josef, ,09/06/1949,M,,
3530, ,Rothmayerová,Gabriela, ,14/03/1951,Ž,,
3531,Ing.,Rotnágl,Josef, ,20/11/1875,M,,
3532, ,Röttel,František, ,16/01/1871,M,,05/11/1924
3533, ,Rottová,Pavla, ,13/09/1957,Ž,,
3534, ,Roubal,Miloslav, ,09/03/1962,M,,
3535, ,Rouček,Jaroslav, ,18/05/1874,M,,
3536,Msgr.,Roudnický,Alois, ,20/01/1877,M,,17/09/1939
3537, ,Rovný,Jan, ,19/10/1924,M,,
3538,JUDr.,Rozehnal,Alois, ,28/05/1906,M,,
3539, ,Rozhon,František, ,22/10/1934,M,,
3540,Ing.,Rozlivka,Vladimír, ,21/05/1936,M,,
3541, ,Rožnay,Titus, ,24/01/1903,M,,
3542,Ing: prof.,Rozsypal,Kurt, ,24/09/1916,M,,
3543, ,Rozsypalová,Anna, ,15/04/1934,Ž,,
3544, ,Rozsypalová,Augusta, ,19/02/1857,Ž,,
3545, ,Rubín,Jiří, ,16/04/1921,M,,
3546, ,Rudolf,Josef, ,06/01/1923,M,,
3547, ,Rudyj,Štěpán, ,24/12/1928,M,,
3548,JUDr.,Ruhmann,Jan, ,18/10/1876,M,,
3549, ,Ruml,Jiří, ,08/07/1925,M,,
3550, ,Runge,Václav, ,18/10/1919,M,,
3551, ,Ruppeldt,Fedor, ,01/06/1886,M,,25/08/1979
3552,doc.Ing.,Rusek,Antonín,CSc.,04/01/1926,M,,
3553, ,Rusnák,Juraj, ,28/11/1914,M,,
3554, ,Rusnák,Michal, ,13/08/1923,M,,
3555,Ing.genplk,Rusov,Karel, ,21/11/1924,M,,
3556, ,Russ,Emil, ,24/11/1887,M,,
3557, ,Rustler,Michael, ,05/05/1858,M,,
3558, ,Růzha,Josef, ,17/12/1911,M,,
3559, ,Ružiak,Jan, ,29/11/1849,M,,28/12/1921
3560,Ing.,Růžička,Jan, ,09/04/1925,M,,
3561,Ing.,Růžička,Jaroslav, ,01/09/1953,M,,
3562, ,Růžička,Miroslav, ,06/07/1910,M,,
3563,Ing.,Růžička,Václav,genmjr.,25/07/1923,M,,
3564, ,Růžičková,Hana, ,04/01/1919,Ž,,
3565, ,Růžičková,Marie, ,14/12/1914,Ž,,
3566,,Rybář,Petr,,01/01/1900,M,,
3567, ,Rybárik,Karol, ,02/02/1898,M,,
3568,PhDr.,Rybková,Marcela, ,09/04/1959,Ž,,
3569,,Rýdlová,Regina,,01/01/1900,Ž,,
3570, ,Rygar,František, ,27/11/1927,M,,
3571, ,Rygula,Josef, ,27/09/1904,M,,
3572, ,Rych,Jan, ,27/08/1898,M,,
3573, ,Rychtera,Jaroslav, ,24/04/1874,M,,12/11/1948
3574, ,Rychtera,Ludvík, ,06/07/1906,M,,
3575, ,Rychtrmoc,Zdeněk, ,06/01/1929,M,,
3576, ,Rychvalský,Jozef, ,26/03/1905,M,,08/02/1979
3577, ,Rylková,Marie, ,15/07/1948,Ž,,
3578,PhDr.,Rynda,Ivan, ,06/02/1953,M,,
3579, ,Rýpar,Jan, ,14/06/1882,M,,11/06/1938
3580, ,Ryška,Peter, ,18/03/1951,M,,
3581,RNDr.,Ryšlinková,Jana,CSc.,10/05/1951,Ž,,
3582, ,Šabata,František, ,30/11/1858,M,,
3583,PhDr.,Šabata,Jaroslav, ,02/11/1927,M,,
3584,Ing.,Šabata,Miloslav, ,09/11/1930,M,,
3585,JUDr.,Šablicová,Otília, ,12/11/1956,Ž,,
3586, ,Sáblík,Karel, ,24/01/1871,M,,16/12/1932
3587,JUDr.,Šabo,Tibor, ,16/02/1914,M,,
3588,doc.,Sabolčík,Michal,CSc.,03/06/1924,M,,
3589, ,Šabršula,Jozef, ,09/10/1902,M,,
3590, ,Šáda,Josef, ,04/03/1874,M,,24/06/1936
3591,Ing.genpor,Šádek,František, ,24/12/1921,M,,
3592,Ing.,Sádovský,Štefan, ,13/10/1928,M,,17/06/1984
3593, ,Šafařík,Jaroslav, ,21/04/1942,M,,
3594, ,Šafařík,Josef, ,20/12/1890,M,,
3595, ,Šafranko,Emanuel, ,05/01/1890,M,,
3596,Ing.,Šagát,Jozef, ,30/01/1945,M,,
3597, ,Sagová,Anna, ,28/07/1946,Ž,,
3598,PhDr.,Sahligerová,Eva, ,20/07/1953,Ž,,
3599,JUDr.,Sacher,Richard, ,01/09/1942,M,,27/02/2014
3600, ,Sachetová,Jitka, ,16/07/1954,Ž,,
3601, ,Šachová,Marie, ,25/01/1913,Ž,,
3602,PhDr.,Sachsová,Hana, ,17/09/1907,Ž,,14/04/1987
3603, ,Sajal,Pavel, ,02/05/1898,M,,23/05/1956
3604, ,Sajdl,Josef, ,22/10/1882,M,,
3605, ,Sakmar,Lumír, ,14/12/1926,M,,
3606, ,Šalát,Anton, ,12/06/1892,M,,17/09/1944
3607, ,Šalgovič,František, ,22/12/1906,M,,
3608,PhDr.,Šalgovič,Viliam,CSc.,12/12/1919,M,,05/02/1990
3609,Ing.,Šaling,Ondrej, ,10/12/1940,M,,
3610, ,Salvová,Anna, ,22/04/1944,Ž,,
3611,JUDr.,Šámal,Přemysl, ,04/10/1867,M,,09/03/1941
3612,prof:JUDr,Šamalík,František,DrSc.,28/12/1923,M,,
3613, ,Šamalík,Josef, ,27/04/1875,M,,07/01/1948
3614, ,Samec,František, ,04/09/1922,M,,
3615,JUDr.,Samek,František, ,10/06/1876,M,,11/09/1940
3616, ,Samek,Jaroslav, ,08/07/1936,M,,
3617, ,Samek,Robert, ,22/12/1904,M,,
3618,JUDr.,Veselá-Samková,Klára, ,23/03/1963,Ž,,
3619, ,Samková,Zdenka, ,23/06/1920,Ž,,
3620, ,Samončík,Milan, ,22/03/1946,M,,
3621, ,Sandner,Rudolf, ,27/02/1905,M,,
3622, ,Sándorová,Eleonóra, ,04/10/1959,Ž,,
3623,mjr.,Šantorová,Marie, ,06/01/1932,Ž,,
3624,akad.arch.,Sapák,Jan, ,06/03/1957,M,,
3625, ,Šarina,Jozef, ,26/11/1921,M,,
3626, ,Šarišská,Ema, ,03/11/1941,Ž,,
3627,,Šarišská,Eva,,01/01/1900,Ž,,
3628,MUDr.,Sárközyová,Klára, ,12/03/1953,Ž,,
3629, ,Šašek,Jiří, ,03/09/1938,M,,22/11/1990
3630, ,Sauer,Alois, ,28/01/1883,M,,
3631,Ing.,Saul,Eduard, ,08/03/1929,M,,
3632,RNDr.,Savčinský,Vladimír, ,10/03/1963,M,,
3633,RSDr.,Šavel,Karol, ,10/05/1921,M,,
3634, ,Ščerecký,Vasil, ,15/12/1883,M,,
3635, ,Šeba,Jan, ,26/12/1886,M,,25/07/1953
3636,PhDr.,Šebej,František,CSc.,11/05/1947,M,,
3637,MUDr.,Šebek,Pavel, ,21/06/1935,M,,
3638, ,Šebera,František, ,28/04/1907,M,,
3639, ,Šebesta,Štefan, ,02/04/1912,M,,
3640, ,Šebestian,Ján, ,24/01/1948,M,,
3641, ,Šebík,Ján, ,04/05/1923,M,,
3642,doc.MUDr.,Šebor,Jindřich,CSc.,14/05/1929,M,,
3643, ,Šebor,Milan, ,18/06/1946,M,,
3644, ,Šebóšik,Juraj, ,03/01/1932,M,,
3645, ,Šedík,Jozef, ,16/01/1923,M,,
3646,JUDr.,Šedivý,Filip, ,06/10/1953,M,,
3647,Ing.,Šedivý,Josef, ,06/02/1933,M,,
3648,,Sedláček,Jan,,01/01/1900,M,,
3649, ,Sedláček,Josef, ,28/02/1947,M,,
3650, ,Sedláček,Michal, ,23/04/1967,M,,
3651, ,Sedláček,Svatopluk, ,18/06/1920,M,,
3652, ,Sedláček,Václav, ,17/09/1878,M,,
3653, ,Sedlačík,Josef, ,07/02/1920,M,,
3654, ,Sedláčková,Marie, ,23/04/1902,Ž,,
3655,Ing.,Sedlák,Jiří, ,21/08/1938,M,,
3656, ,Sedlák,Josef, ,28/12/1891,M,,
3657, ,Sedlák,Miroslav, ,15/04/1913,M,,
3658, ,Sedláková,Emília, ,13/12/1926,Ž,,
3659, ,Sedlář,Karel, ,25/05/1952,M,,
3660, ,Sedorjak,Nikolaj, ,02/10/1891,M,,18/09/1934
3661, ,Šedovič,Jozef, ,01/10/1954,M,,
3662,,Šedrica,Josef,,01/01/1900,M,,
3663, ,Šedý,Emanuel, ,24/12/1887,M,,
3664, ,Šefčík,Samuel, ,13/09/1918,M,,
3665, ,Sehnal,Vlastimil, ,27/02/1959,M,,
3666, ,Sechter,Josef, ,18/03/1870,M,,
3667, ,Seidl,František, ,14/09/1875,M,,
3668, ,Seidlová,Věra, ,25/04/1924,Ž,,
3669, ,Šejna,Jan, ,12/05/1927,M,,
3670,dr.,Sekaninová-Čakrtová,Gertruda, ,21/05/1908,Ž,,30/12/1986
3671, ,Seliger,Josef, ,16/02/1870,M,,18/10/1920
3672,Ing.,Selner,Jaroslav, ,02/09/1951,M,,
3673, ,Seman,Karol, ,23/03/1940,M,,
3674, ,Šemberová,Marie, ,27/12/1947,Ž,,
3675, ,Sembol,Ernest, ,27/07/1920,M,,
3676,Ing.,Senjuk,Rostislav, ,29/01/1963,M,,
3677, ,Šenková,Jaroslava, ,02/05/1938,Ž,,
3678,Ing.,Šenkýř,Miroslav, ,30/10/1933,M,,
3679, ,Šenšel,Ĺudovít, ,13/04/1888,M,,22/07/1956
3680, ,Šepeľa,Jozef, ,19/09/1923,M,,
3681, ,Šepetka,Jozef, ,04/06/1969,M,,
3682,MUDr.,Šepsová,Lenka, ,20/09/1955,Ž,,
3683,Ing.,Serenčés,Peter,CSc.,28/06/1947,M,,
3684, ,Servus,Bohumil, ,10/11/1928,M,,
3685,,Ševčik,Samuel,,01/01/1900,M,,
3686,JUDr.,Ševčík,Ján, ,13/02/1896,M,,06/03/1965
3687, ,Ševčík,Josef, ,14/02/1906,M,,
3688, ,Ševčík,Vincenc, ,21/02/1862,M,,16/10/1921
3689,JUDr.,Ševčík,Vlastimil, ,02/09/1927,M,,
3690, ,Ševčíková,Anna, ,25/07/1922,Ž,,
3691, ,Sevejáni,Karol, ,04/11/1926,M,,
3692, ,Šgorica,Jozef, ,17/03/1948,M,,
3693, ,Schäfer,Anton, ,12/08/1868,M,,24/11/1945
3694, ,Schälzky,Robert, ,13/08/1882,M,,
3695, ,Scharnagl,Georg, ,26/02/1880,M,,
3696,JUDr.,Scheiner,Josef, ,21/09/1861,M,,11/01/1932
3697, ,Schenk,Florian, ,15/12/1894,M,,20/09/1957
3698,JUDr.,Schieszl,Josef, ,30/04/1876,M,,
3699, ,Schiller,Rudolf, ,19/09/1875,M,,
3700, ,Schlusche,Anton, ,17/04/1897,M,,
3701, ,Schmerda,Anton, ,01/02/1887,M,,
3702, ,Schmidke,Karol, ,21/01/1897,M,,15/12/1952
3703, ,Schmidt,Viliam, ,13/02/1925,M,,
3704,Ing.,Schneider,Jiří, ,02/08/1963,M,,
3705, ,Schneider,Rudolf, ,29/11/1874,M,,
3706,PhDr.,Schollich,Ernst, ,26/04/1882,M,,
3707,Ing.,Schreiber,Franz, ,11/01/1897,M,,
3708, ,Schubert,Leo, ,09/04/1885,M,,
3709, ,Schubert,Ottakar, ,22/10/1867,M,15/11/1925,
3710, ,Schulcz,Ignác, ,21/03/1894,M,,
3711, ,Schuster,Jaroslav, ,21/06/1931,M,,
3712, ,Schuster,Karl, ,15/01/1877,M,,
3713, ,Schütz,Johann, ,14/02/1891,M,,
3714,Ing.,Schwarz,František, ,18/10/1891,M,,20/02/1947
3715, ,Schwarz,Rudolf, ,10/11/1882,M,,18/02/1966
3716, ,Schweichhart,Josef, ,05/01/1875,M,,
3717,Ing.,Šidík,Mikuláš, ,06/03/1941,M,,
3718, ,Sidó,Zoltán, ,11/04/1939,M,,
3719, ,Sidor,Karol, ,16/07/1901,M,,20/10/1953
3720,prof.:Ing.,Sidor,Viktor, ,20/10/1926,M,,
3721, ,Siegel,Hieronymus, ,12/11/1867,M,,
3722, ,Šik,František, ,24/01/1924,M,,
3723, ,Šikolová,Jarmila, ,12/10/1924,Ž,,
3724,prof.Ing.,Šilhán,Věněk,CSc.,12/02/1927,M,,
3725, ,Silvanová,Eva, ,24/05/1936,Ž,,
3726, ,Šimánek,Jan, ,27/07/1904,M,,
3727, ,Šimánek,Václav, ,18/03/1902,M,,
3728, ,Šimeček,Josef, ,13/12/1933,M,,
3729, ,Šimečková,Božena, ,11/08/1900,Ž,,
3730,MUDr.,Šimečková,Irena, ,16/08/1942,Ž,,
3731, ,Šimegová,Františka, ,23/03/1923,Ž,,
3732,RSDr.,Šimek,Jan,CSc.,12/11/1922,M,,05/08/1978
3733,Ing.,Šimek,Vladimír, ,20/05/1936,M,,
3734,JUDr.,Šimko,Eduard, ,21/12/1942,M,,
3735,JUDr. Ing.,Šimko,Ivan, ,01/01/1955,M,,
3736,Ing.,Šimko,Július, ,12/11/1964,M,,
3737, ,Simm,Hugo, ,20/02/1890,M,,
3738, ,Šimon,Bohumil, ,07/08/1920,M,,
3739,akad.,Šimon,Jaroslav, ,02/06/1895,M,,
3740,Ing.,Šimon,Josef, ,10/03/1921,M,,
3741, ,Šimon,Karel, ,02/02/1919,M,,
3742, ,Šimonek,Ján, ,14/06/1916,M,,
3743, ,Šimonková,Pavla, ,22/06/1908,Ž,,
3744, ,Šímová,Anna, ,25/06/1920,Ž,,
3745,Ing.,Šimůnek,Otakar, ,23/10/1908,M,,19/06/1972
3746, ,Šimůnková,Jaroslava, ,29/12/1938,Ž,,
3747, ,Šimurdová,Júlia, ,12/05/1911,Ž,,
3748, ,Šimúth,Jozef, ,21/12/1936,M,,
3749, ,Šindelář,Lubomír, ,10/11/1926,M,,
3750, ,Šindlerová,Marie, ,24/02/1907,Ž,,
3751,JUDr.,Singer,Ludvík, ,13/02/1876,M,,23/07/1931
3752, ,Sinkule,Václav, ,17/12/1929,M,,
3753,JUDr.,Šíp,Augustin, ,12/09/1885,M,,
3754,RSDr.,Šípek,Václav, ,12/08/1931,M,,
3755, ,Široký,Viliam, ,31/05/1902,M,,06/10/1971
3756, ,Sís,František, ,15/09/1878,M,,17/08/1938
3757,prof.MUDr.,Šiška,Karol,DrSc.akad.,19/03/1906,M,,
3758,Ing.,Šiška,Lubomír, ,23/08/1925,M,,
3759, ,Šiška,Ľudovít, ,18/07/1924,M,,
3760, ,Sivák,Jan, ,19/03/1937,M,07/06/1981,
3761, ,Sivák,Jozef, ,14/01/1886,M,15/11/1925,27/01/1959
3762,Ing.,Skácel,František, ,08/05/1921,M,,
3763, ,Skácelová,Anna, ,04/12/1922,Ž,,
3764, ,Skála,Čestmír, ,24/10/1912,M,,
3765, ,Skála,Ivan, ,06/10/1922,M,,
3766,JUDr.,Skála,Ivo, ,17/01/1925,M,,
3767, ,Skála,Ludvík, ,23/07/1901,M,,
3768, ,Skalák,Josef, ,30/10/1874,M,,
3769, ,Skarlandtová,Marta, ,12/02/1948,Ž,,
3770, ,Škarydková,Olga, ,11/07/1931,Ž,,
3771, ,Skaunic,Ladislav, ,09/06/1899,M,,
3772, ,Skaunicová,Františka, ,17/03/1871,Ž,,04/01/1923
3773, ,Sklenář,Josef, ,27/04/1908,M,,
3774, ,Sklenářová,Marie, ,06/10/1914,Ž,,
3775, ,Škoda,Jan, ,31/12/1936,M,,
3776, ,Škoda,Josef, ,13/12/1911,M,,
3777, ,Škoda,Oldřich, ,10/09/1932,M,,
3778,JUDr.,Škoda,Václav, ,14/07/1913,M,,02/10/1989
3779, ,Škodová,Vlasta, ,04/07/1926,Ž,,
3780, ,Skokánek,Čeněk, ,21/01/1897,M,,
3781, ,Škola,František, ,27/11/1892,M,,
3782,Ing.,Skopal,Jaroslav, ,24/09/1936,M,,
3783, ,Skopal,Josef, ,08/06/1928,M,,
3784, ,Skopal-Procházka,Martin, ,02/09/1884,M,,
3785, ,Škopová,Mária, ,16/07/1913,Ž,,
3786, ,Škorcová-Svršková,Jarmila, ,02/06/1937,Ž,,
3787, ,Skorkovský,Jiří, ,01/02/1873,M,,04/02/1931
3788, ,Skotek,Josef, ,19/03/1892,M,,
3789, ,Skotnica,Alois, ,04/11/1902,M,,
3790,JUDr.,Skoupý,Alois, ,18/01/1931,M,,
3791,Ing.,Škoviera,Šimon, ,05/11/1953,M,,
3792, ,Skramuský,Karel, ,04/11/1926,M,,
3793, ,Skřivan,Jiří, ,16/07/1947,M,,
3794, ,Skřivánková,Zdeňka, ,10/01/1925,Ž,,
3795, ,Skřivanová,Růžena, ,25/09/1903,Ž,,
3796, ,Škrlantová,Barbora, ,01/06/1897,Ž,,
3797, ,Škrobánek,Jan, ,13/03/1946,M,,
3798,,Škrobánek,Richard,,01/01/1900,M,,
3799, ,Skuhrovcová,Marie, ,15/07/1908,Ž,,
3800, ,Škula,Jozef, ,24/03/1923,M,,
3801, ,Škultéty,Ján, ,10/06/1923,M,,
3802, ,Skurský,Valentin, ,11/02/1884,M,,
3803, ,Škvor,Jan, ,26/01/1892,M,,
3804, ,Slabá,Drahomíra, ,25/11/1957,Ž,,
3805, ,Sládek,Antonín, ,11/12/1863,M,,
3806, ,Sládek,Bohumil, ,02/06/1897,M,,
3807, ,Sládek,Václav, ,14/10/1901,M,,
3808, ,Sládková,Jaroslava, ,26/04/1949,Ž,,
3809, ,Sladký,Václav, ,20/04/1879,M,,10/04/1940
3810, ,Šlahař,Bohuslav, ,30/10/1941,M,,
3811, ,Sláma,Věroslav, ,25/05/1930,M,,
3812, ,Slámová,Zdenka, ,03/10/1946,Ž,,
3813, ,Slámová-Kettnerová,Marie, ,23/03/1932,Ž,,
3814, ,Slánský,Rudolf, ,31/07/1901,M,,03/12/1952
3815,RSDr.,Šlapák,Václav, ,25/11/1928,M,,
3816,RSDr.doc.,Šlapka,Gejza,DrSc.,10/01/1928,M,,
3817, ,Šlápota,Jaromír, ,29/10/1939,M,,
3818, ,Sláva,Jaroslav, ,17/06/1906,M,,
3819,doc.: MUDr,Slavětínský,Milan, ,20/01/1930,M,,
3820, ,Slavíček,Antonín, ,05/12/1946,M,,
3821, ,Slavíček,Jan, ,11/02/1875,M,,
3822, ,Slavík,Antonín, ,12/06/1869,M,,
3823, ,Slavík,Blahoslav, ,22/05/1926,M,,
3824, ,Slavík,Lubomír, ,02/05/1945,M,,
3825,Ing.,Slavík,Miroslav, ,19/12/1931,M,,
3826,JUC.,Slávik,Dušan, ,10/01/1922,M,,
3828,JUDr.,Slávik,Juraj, ,28/01/1890,M,,30/05/1969
3829,JUDr.,Slávik,Michal, ,27/09/1880,M,,27/12/1964
3830, ,Slavíková,Anastázie, ,14/09/1940,Ž,,
3831,prof.Ing.,Šlechta,Emanuel,Dr.,19/12/1895,M,,17/03/1960
3832,RSDr.,Šlézar,Jaroslav,CSc.,27/04/1939,M,,
3833, ,Šling,Otto, ,24/08/1912,M,,
3834, ,Slíva,Leopold, ,12/11/1896,M,,
3835, ,Slivenský,Július, ,23/07/1927,M,,
3836, ,Slivka,Michal, ,29/05/1934,M,,
3837,Ing.,Sloboda,Erich, ,13/02/1929,M,,
3838,PhDr.,Slobodník,Dušan,CSc.,11/04/1927,M,,
3839,Ing.,Slota,Ján, ,14/09/1953,M,,
3840,Ing.,Šlouf,Miroslav, ,19/09/1948,M,,
3841, ,Sloupová,Jiřina, ,06/03/1928,Ž,,
3842, ,Slováček,Miloslav, ,08/05/1929,M,,
3843, ,Sluka,Bohumil, ,22/08/1919,M,,10/11/1975
3844, ,Sluka,Jan, ,24/12/1906,M,,
3845, ,Slušný,Koloman, ,03/05/1884,M,,13/03/1961
3846, ,Šmátrala,Alexander, ,30/04/1923,M,,
3847, ,Šmehlík,Jaroslav, ,14/06/1910,M,,
3848, ,Šmehlíková,Jaroslava, ,11/08/1950,Ž,,
3849, ,Šmehlíková,Ludmila, ,06/08/1922,Ž,,
3850, ,Šmejcová,Milena, ,07/03/1894,Ž,,
3851, ,Smejkal,Oldřich, ,22/11/1908,M,,
3852, ,Smejkalová,Josefa, ,06/06/1948,Ž,,
3853, ,Šmejkalová,Blažena, ,10/08/1921,Ž,,
3854,Ing.,Smékal,Zdeněk, ,10/03/1921,M,,
3855,Ing.,Smělík,Zdeněk, ,10/12/1936,M,,
3856,JUDr.,Šmeral,Bohumír, ,25/10/1880,M,,08/05/1941
3857, ,Smetánka,Rudolf, ,01/01/1887,M,,
3858, ,Šmíd,Pavel, ,29/11/1941,M,,07/06/1995
3859, ,Smida,Marek, ,29/04/1911,M,,
3860,RNDr.,Šmída,Jindřich, ,14/07/1907,M,,
3861, ,Šmidke,Karol, ,21/01/1897,M,,15/12/1952
3862, ,Šmidková,Emilie, ,09/05/1919,Ž,,
3863, ,Smilka,Ján, ,03/02/1934,M,,
3864,Ing.,Šmok,Miroslav, ,28/08/1911,M,,
3865, ,Smola,Josef, ,29/02/1916,M,,
3866, ,Smolec,Ján, ,12/06/1932,M,,
3867,Ing.,Smolíková,Marie, ,08/12/1929,Ž,,
