59093,3,0
59094,3,0
59095,3,0
59096,3,0
59097,12,0
59098,14,0
59099,14,0
59100,15,0
59101,16,0
59102,16,0
59103,20,0
59104,20,0
59105,20,0
59106,23,0
59107,31,0
59108,31,0
59109,33,0
59110,33,0
59111,33,0
59112,34,0
59113,34,0
59114,37,0
59115,37,0
59116,39,0
59117,53,0
59118,53,0
59119,53,0
59120,53,0
59121,53,0
59122,56,0
59123,56,0
59124,58,0
59125,59,0
59126,59,0
59127,61,0
59128,67,0
59129,67,0
59130,68,0
59131,69,0
59132,69,0
59133,69,0
59134,69,0
59135,69,0
59136,70,0
59137,74,0
59139,82,0
59140,82,0
59141,83,0
59142,84,0
59143,84,0
59144,85,0
59145,85,0
59146,86,0
59147,87,0
59148,89,0
59149,90,0
59150,90,0
59151,91,0
59152,91,0
59153,91,0
59154,91,0
59155,114,0
59156,114,0
59157,114,0
59158,114,0
59159,114,0
59160,115,0
59161,115,0
59162,117,0
59163,130,0
59164,130,0
59165,138,0
59166,141,0
59167,142,0
59168,143,0
59169,143,0
59170,144,0
59171,144,0
59172,144,0
59173,145,0
59174,146,0
59175,146,0
59176,151,0
59177,153,0
59178,160,0
59179,161,0
59180,161,0
59181,162,0
59182,162,0
59183,163,0
59184,171,0
59185,177,0
59186,178,0
59187,178,0
59188,178,0
59189,178,0
59190,180,0
59191,180,0
59192,184,0
59193,187,0
59195,187,1
59196,187,0
59197,188,0
59198,188,0
59199,189,0
59200,189,0
59201,191,0
59202,191,0
59203,193,0
59204,195,0
59205,195,0
59206,202,0
59207,202,0
59208,203,0
59209,216,0
59210,219,0
59211,220,0
59212,220,0
59213,221,0
59214,222,0
59215,226,0
59216,226,0
59217,231,0
59218,232,0
59219,232,0
59220,232,0
59221,232,0
59222,233,0
59223,234,0
59224,234,0
59225,235,0
59226,237,0
59227,237,0
59228,238,0
59229,239,0
59230,263,0
59231,263,0
59232,263,0
59233,263,0
59234,264,0
59235,264,0
59236,268,0
59237,268,0
59238,268,0
59239,269,0
59240,269,0
59241,269,0
59242,269,0
59243,269,0
59244,270,0
59245,270,0
59246,270,0
59247,270,0
59248,270,0
59249,270,0
59250,270,0
59251,270,0
59252,270,0
59253,270,0
59254,270,0
59255,270,0
59256,270,0
59257,271,0
59258,271,0
59259,271,0
59260,271,0
59261,271,0
59262,274,0
59263,274,0
59264,274,0
59266,274,0
59268,282,0
59269,282,0
59274,284,0
59275,285,0
59276,285,0
59277,286,0
59278,287,0
59279,287,0
59280,287,0
59281,287,0
59282,287,0
59283,290,0
59284,290,0
59285,290,0
59286,290,0
59287,290,0
59288,290,0
59289,290,0
59290,290,0
59291,290,0
59292,290,0
59293,295,0
59294,295,0
59295,295,0
59296,295,1
59297,295,0
59298,295,0
59299,296,0
59300,296,0
59301,296,0
59302,297,0
59303,297,0
59304,302,0
59305,302,0
59306,303,0
59307,303,0
59309,304,0
59310,304,0
59311,304,0
59312,304,0
59313,305,0
59270,1,0
59271,1,0
59272,2,0
59314,1,0
59315,7,0
59316,11,0
59317,20,0
59318,20,0
59319,20,0
59320,23,1
59321,31,0
59323,31,0
59324,68,0
59325,77,0
59326,83,0
59327,86,0
59328,86,0
59329,86,0
59330,87,0
59331,96,0
59332,96,0
59333,96,0
59334,105,1
59335,105,1
59336,105,1
59337,110,0
59338,110,0
59339,110,0
59340,116,0
59341,116,0
59342,116,0
59346,121,0
59347,121,0
59348,121,0
59349,129,0
59350,129,0
59351,129,0
59352,132,0
59353,132,0
59354,137,0
59355,137,0
59356,139,0
59357,139,0
59358,140,0
59359,141,0
59360,141,0
59361,143,0
59362,143,0
59363,145,0
59364,145,0
59365,147,0
59366,152,0
59367,152,0
59368,152,0
59369,152,0
59370,152,0
59371,153,0
59372,153,0
59373,153,0
59374,153,0
59375,153,0
59376,153,0
59377,154,0
59378,157,0
59379,157,0
59380,159,0
59381,159,0
59382,159,0
59386,166,0
59387,178,0
59388,178,0
59389,179,0
59391,180,0
59392,184,0
59393,184,0
59394,184,0
59395,185,0
59396,185,0
59397,185,0
59398,185,0
59399,185,0
59400,185,0
59401,185,0
59402,185,0
59403,185,0
59404,185,0
59405,185,0
59406,185,0
59407,185,0
59408,186,0
59409,186,0
59410,186,0
59411,186,0
59412,186,0
59413,190,0
59415,190,0
59416,190,0
59417,190,0
59418,190,0
59419,190,0
59420,191,0
59421,191,0
59422,223,0
59383,1,0
59384,16,0
59423,6,0
59424,7,0
59425,16,0
59426,30,0
59427,30,0
59428,30,0
59429,30,0
59430,30,0
59431,31,0
59432,31,0
59433,31,0
59434,31,0
59435,31,0
59436,31,0
59437,31,0
59438,31,0
59439,31,0
59440,31,0
59441,31,0
59442,31,0
59443,31,0
59444,32,0
59445,32,0
59446,32,0
59447,32,0
59448,32,0
59449,32,0
59450,32,0
59451,32,0
59452,32,0
59453,32,0
59454,32,0
59455,32,0
59456,32,0
59457,33,0
59458,33,0
59459,33,0
59460,33,0
59462,33,0
59463,33,0
59465,33,0
59466,33,0
59467,33,0
59468,33,0
59469,33,0
59470,33,0
59471,33,0
59472,33,0
59473,34,0
59474,34,0
59475,34,0
59483,1,0
59484,14,0
59485,18,0
59486,25,0
59487,28,0
59501,37,0
59502,37,0
59503,37,0
59504,37,0
59505,38,0
59506,38,0
59507,38,0
59508,38,0
59509,38,0
59510,38,0
59511,38,0
59512,38,0
59513,38,0
59514,39,0
59515,39,0
59516,39,0
59517,39,0
59518,39,0
59519,39,0
59476,1,0
59477,1,0
59478,2,0
59479,8,0
59481,9,0
59488,1,0
59489,5,0
59490,5,0
59491,5,0
59493,6,0
59494,6,0
59495,6,0
59496,6,0
59497,6,0
59498,6,0
59499,6,0
59500,12,0
59520,25,0
59521,25,0
59522,25,0
59523,25,0
59524,25,0
59525,25,0
59526,25,0
59530,76,0
59531,76,0
59532,76,0
59533,76,0
59534,76,0
59535,76,0
59536,76,0
59537,76,0
59538,77,0
59539,77,0
59540,77,0
59541,77,0
59542,77,0
59543,77,0
59544,77,0
59545,77,0
59546,77,0
59547,77,0
59548,77,0
59549,77,0
59550,81,0
59551,82,0
59552,126,0
59554,129,0
59555,137,0
59556,139,0
59557,140,0
59558,142,0
59559,142,0
59560,143,0
59561,143,0
59562,144,0
59563,144,0
59564,144,0
59565,144,0
59566,145,0
59567,145,0
59568,148,0
59570,151,0
59571,151,0
59572,161,0
59573,161,0
59574,161,0
59575,167,0
59576,168,0
59577,172,0
59578,172,0
59579,172,0
59580,179,0
59581,179,0
59582,179,0
59584,179,0
59585,179,0
59586,180,0
59587,180,0
59588,180,0
59589,180,0
59590,180,0
59591,180,0
59592,180,0
59593,180,0
59594,180,0
59595,180,0
59596,181,0
59597,181,0
59598,181,0
59599,181,0
59600,181,0
59601,181,0
59602,181,0
59603,181,0
59604,181,0
59605,181,0
59606,181,0
59607,181,0
59608,182,0
59609,182,0
59610,184,0
59611,188,0
59612,188,0
59613,197,0
59614,197,0
59615,197,0
59616,199,0
59617,199,0
59618,199,0
59619,200,0
59620,209,0
59621,210,0
59622,220,0
59623,220,0
59624,224,0
59625,225,0
59626,225,0
59627,225,0
59628,228,0
59629,229,0
59630,229,0
59632,229,0
59633,229,0
59634,229,0
59635,229,0
59636,230,0
59637,230,0
59638,230,0
59639,230,0
59641,230,0
59642,230,0
59643,230,0
59644,230,0
59645,231,0
59646,231,0
59647,231,0
59648,231,0
59649,231,0
59650,231,0
59651,231,0
59652,232,0
59653,232,0
59654,236,0
59655,236,0
59657,236,0
59658,236,0
59659,237,0
59660,237,0
59661,237,0
59662,237,0
59663,237,0
59664,237,0
59665,237,0
59666,238,0
59667,238,0
59668,238,0
59669,238,0
59670,238,0
59671,239,0
59672,244,0
59673,244,0
59675,244,0
59676,244,0
59677,244,0
59678,244,0
59679,245,0
59680,245,0
59682,245,0
59683,245,0
59684,245,0
59685,245,0
59686,245,0
59687,245,0
59688,245,0
59689,246,0
59690,246,0
59691,246,0
59692,246,0
59693,247,0
59694,247,0
59695,248,0
59696,249,0
59697,253,0
59698,253,0
59699,257,0
59700,260,0
59701,260,0
59702,260,0
59703,260,0
59704,260,0
59705,260,0
59706,261,1
59707,261,0
59708,261,0
59709,261,0
59710,262,0
59711,262,0
59712,262,0
59713,262,0
59714,262,0
59715,262,0
59716,263,0
59717,263,0
59718,263,0
59719,263,0
59720,266,0
59721,266,0
59722,266,0
59723,266,0
59724,267,0
59725,267,0
59726,274,0
59727,274,0
59728,276,0
59729,277,0
59730,277,0
59731,289,0
59732,289,0
59733,289,0
59734,310,0
59735,310,0
59736,311,0
59737,312,0
59738,312,0
59739,313,0
59740,313,0
59741,322,0
59742,324,0
59744,324,0
59745,324,0
59746,324,0
59747,324,0
59748,324,0
59749,324,0
59750,325,0
59751,326,1
59752,327,0
59753,327,0
59754,327,0
59755,327,0
59756,328,0
59757,328,0
59758,328,0
59759,328,0
59760,328,0
59761,328,0
59762,329,0
59763,330,0
59764,330,0
59765,330,0
59766,330,0
59767,330,0
59768,331,0
59769,331,0
59770,332,0
59771,332,0
59772,332,0
59773,332,0
59774,334,0
59775,334,0
59776,335,0
59777,335,0
59778,335,0
59779,335,0
59780,335,0
59781,335,0
59782,335,0
59783,335,0
59784,336,0
59785,343,0
59786,343,0
59787,343,0
59788,343,0
59789,343,0
59790,344,0
59791,344,0
